2021-12-18,2021-12-19,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-25,2021-12-26,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2021-12-31,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,group
0.0,0.0,0.0,12.681222289639125,0.0,3.846063262734434,0.0,0.0,0.0,2.861235364969244,2.2105694337600585,0.0,0.0,0.0,7.199262489724436,0.0,0.0,7.259951900843745,0.0,0.0,3.2442642636302788,0.0,0.0,0.0,2.4266214969139286,2.4189681781224928,0.0,0.0,4.9434640810427375,12.449550056190267,0.0,0.0,3.589212100059784,0.0,4.439480722349847,0.0,0.0,0.0,0.0,0.0,4.9847571164712665,0.0,3.7827437640874213,control
0.0,5.5546220238475215,7.116095363038941,0.0,2.3882657360798163,0.0,1.8875083609203798,3.188130072135322,2.9039742366350563,0.0,0.0,6.2483983757455785,3.38681382652021,0.0,0.0,0.0,0.0,5.617833448636404,0.0,1.936546114132231,3.009344888268405,3.469116625398144,0.0,0.0,2.873281018696324,0.0,0.0,1.0757064709642887,0.0,3.0028777820093495,2.896552856960604,3.1853518447396536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9988801486752164,0.0,0.0,0.0,control
5.915930844663082,0.0,3.8751282762729993,0.0,0.0,6.631138948571142,0.0,0.0,0.0,7.057731665922042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3026678576036517,2.7817168380952255,3.3157809559117917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333742488371298,1.8921637163903364,0.0,0.0,0.0,3.325756028279046,2.011437347351748,0.0,1.8428359450350018,0.0,4.169943280322614,0.0,4.8280934356440905,2.556725728797671,control
0.0,0.0,0.0,3.9749066750658817,3.2553079285269355,1.3652629765660393,0.0,1.904054755807001,5.482659905107882,3.35214524964613,3.1648055039925262,0.0,0.0,0.0,0.0,0.0,2.876394671251694,0.0,2.7017333825708336,3.8495275358327268,0.0,4.758666182341354,2.511927483772632,0.0,0.0,0.0,3.8274752024179763,0.0,9.117997903198333,0.0,0.0,6.445466107161527,0.0,0.0,3.1928959005881676,0.0,0.0,1.1131171012141163,0.0,0.0,3.353314059916497,0.0,0.0,control
0.0,5.65832386550197,0.0,8.065976728645822,0.0,2.257757286999013,3.1062253380533713,0.0,5.147959689068155,0.0,6.792785168628663,0.0,0.0,0.0,0.0,0.0,0.0,5.49399415734568,2.2577233958879774,0.0,0.0,2.976181447021128,0.0,0.0,1.6268923867991463,3.670421843410968,3.15814066422878,4.429145083481767,0.0,0.0,0.0,0.0,0.0,0.0,2.929538662257723,0.0,3.691391059412441,0.0,2.4930146232818378,0.0,6.2092094444388515,0.0,0.0,control
4.983167859308112,0.0,2.8572856206240442,5.2401312703314975,0.0,0.0,0.0,0.0,3.5166192853394227,0.0,0.0,4.606700053990788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.493895365054271,2.0572895361607193,0.0,0.0,1.8731187514436722,0.0,0.0,0.0,0.0,0.0,3.529870676109953,3.052932792823255,0.0,0.0,2.591291745206994,4.565659497973303,0.0,0.0,1.4220381194033973,0.0,control
0.0,0.0,0.0,0.0,2.1690740823685593,0.0,2.5964047898547866,3.758550278206976,0.0,0.0,1.8534214266019655,0.0,3.001657927692885,0.0,0.0,0.0,2.863172678491708,2.4143435590222504,1.0568759199686943,4.719029530730391,0.0,3.7348546833861156,1.3441808833472744,0.0,0.0,3.806542662596295,0.0,0.0,1.3687043681542632,0.0,0.0,0.0,2.3428416955935902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6384388614095164,2.37888397041534,0.0,control
0.0,2.6939960232563864,4.006242782925114,0.0,0.0,3.094558418879951,0.0,0.0,10.432112325868413,3.0942754458409754,0.0,11.09495934609157,0.0,1.2482318222107833,0.0,0.0,0.0,0.0,0.0,1.3477217825322751,0.0,2.4620063112259913,0.0,0.0,2.546370424131128,5.883740032746259,0.0,4.3272714632299,4.53424728026217,0.0,0.0,2.241858913050614,0.0,0.0,3.2005011588607872,2.2913861502697266,3.882403982336591,7.1214335503173665,0.0,0.0,0.0,0.0,3.2852755057508727,control
0.0,0.0,8.556997465649332,0.0,6.89530910928532,0.0,0.0,4.8443104552077685,0.0,0.0,4.294386649094219,0.0,0.0,0.0,3.3975444246675033,0.0,2.6495280861844703,3.2728312196772658,4.190524046453042,4.521734084968484,6.817897300491277,1.430206358099566,0.0,0.0,2.462895103308056,2.538046096450922,0.0,2.250379899258185,0.0,0.0,4.992742865104388,3.313174940443699,0.0,0.0,7.226831494306504,0.0,0.0,0.0,0.0,0.0,2.6702258664959664,0.0,0.0,control
0.0,3.3340111419833924,0.0,2.834137129880775,0.0,0.0,0.0,7.60503416566577,0.0,0.0,0.0,0.0,0.0,1.3582212053106621,2.7846409069946843,5.2856447248095275,7.107731043198483,0.0,3.2312007646789027,3.7467012282678827,2.876411605169909,1.814595740339896,10.375674797164397,0.0,0.0,0.0,2.309236394959115,3.0606954525731584,0.0,4.932828955464519,0.0,0.0,3.277349994598926,4.546170411819105,0.0,7.412850710024523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,control
2.6645651521922034,0.0,3.902263766543704,5.715291983155007,3.318479353971821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8922457220168765,0.0,3.0820100536494444,0.0,2.6927282731601485,5.064351684784433,0.0,6.615403392718125,1.1148012592613439,0.0,1.80193466915417,1.6060967041451117,2.752632108040184,2.030116005637618,3.637673229951449,0.0,1.9746716994759068,0.0,0.0,0.0,3.0619260185823403,0.0,0.0,0.0,0.0,1.7395392731784243,0.0,0.0,0.0,3.3067716320288105,control
