2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,group
0.0,1.9807169251346017,1.8437854044466726,0.0,3.3513686518157653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.303910159790462,4.344723507714159,0.0,0.0,0.0,2.4615212386549894,6.747560901565687,5.327161194959346,7.223310696150639,5.147434208960096,5.29279877593513,2.656995521388809,2.892015871832166,0.0,3.7959460748569107,4.577689490218867,0.0,0.0,3.8394509140121347,0.0,0.0,0.0,3.822968427353565,2.626155562381417,4.709039231167674,0.0,0.0,0.0,4.560223429181521,0.0,0.0,control
0.0,0.0,0.0,2.9699469038620125,0.0,0.0,0.0,0.0,2.18962791924323,2.9200639037115343,0.0,0.0,0.0,2.280030085693915,0.0,4.504485905335153,3.209491252124149,8.553266811619805,0.0,0.0,3.9104801008519807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2934432094977435,0.0,0.0,3.2573283929759658,6.532522768656289,0.0,0.0,2.9627696305391895,0.0,0.0,2.656604145819411,0.0,0.0,0.0,0.0,control
3.468496830056251,0.0,0.0,0.0,0.0,3.045185747273746,0.0,0.0,0.0,2.6329671826898013,0.0,3.553757213473651,3.9278158289531513,2.99600712038928,0.0,0.0,0.0,3.0710444980177876,5.716444249680243,0.0,3.6144913181381555,2.7647695429567793,0.0,0.0,6.203069080879517,0.0,0.0,0.0,0.0,0.0,2.9103471143851927,0.0,0.0,0.0,3.365098236398206,0.0,0.0,0.0,2.800237182499263,2.3003883662831974,0.0,0.0,0.0,control
0.0,0.0,0.0,1.3296947391336413,2.855891354396607,0.0,3.9528232031544235,0.0,0.0,1.088051609747286,1.9409116653172716,3.9505816818732664,2.2994365370944854,0.0,9.657906709367186,0.0,0.0,0.0,0.0,0.0,0.0,3.379954424854124,0.0,0.0,0.0,0.0,0.0,0.0,2.7609794888249466,0.0,3.047437948823033,0.0,2.627807553932362,0.0,0.0,0.0,0.0,0.0,3.2543828625764806,0.0,2.1528899493777858,10.022828303709291,0.0,control
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31031639900489,0.0,0.0,1.985837837733943,0.0,0.0,2.419400767391857,0.0,0.0,0.0,4.036585740818474,0.0,0.0,0.0,0.0,0.0,0.0,5.551200466424296,0.0,0.0,0.0,0.0,0.0,0.0,5.096750812087074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729835703091795,0.0,control
0.0,0.0,0.0,0.0,3.4103413887531766,2.4329657180184308,0.0,4.972282662143631,2.080827657827762,0.0,0.0,3.4996549916857576,0.0,3.8906852980710798,0.0,0.0,0.0,2.1493225370920475,3.488584996145254,6.16103328078628,0.0,4.866888042657651,1.752792746045009,2.904009513511967,0.0,0.0,0.0,0.0,0.0,2.856135695943534,0.0,0.0,0.0,0.0,0.0,0.0,1.7133908775209303,0.0,1.6729645957577777,0.0,0.0,0.0,0.0,control
3.530879677745875,7.75761513155563,5.060479012598199,2.6780034663236503,2.8386791914719374,0.0,3.789757496300788,1.9446068270988592,6.266704961584264,0.0,0.0,4.711912143295849,4.815119359731447,0.0,0.0,3.080156303801979,2.837645994479494,3.2392836207518574,0.0,0.0,2.017313675892506,0.0,2.4888769534172015,0.0,3.3217941845582404,0.0,0.0,0.0,0.0,0.0,2.130754536071483,0.0,4.033637571282565,3.5560252689927596,4.0518132882596225,3.3977964320327483,3.4988104201227923,0.0,2.6722674931703363,0.0,0.0,0.0,0.0,control
0.0,0.0,0.0,0.0,0.0,6.3683144543170656,0.0,0.0,2.4784375515454453,0.0,0.0,0.0,0.0,9.478391899240714,0.0,8.60696860807542,0.0,0.0,2.37237743456581,0.0,1.954302897320297,0.0,0.0,5.300940281224918,0.0,0.0,4.969471840092903,2.4654417233049193,0.0,0.0,0.0,0.0,2.0821030031423153,1.0,0.0,0.0,0.0,1.3598671989538316,0.0,0.0,0.0,4.1657299505697125,2.796526330351003,control
7.400753003428037,0.0,0.0,4.540469738673685,0.0,2.3426797208756414,4.385868001478347,0.0,0.0,0.0,0.0,0.0,3.0278041187392017,4.437020342546669,2.393591259933462,0.0,0.0,2.1146545178872733,7.710487908944387,0.0,0.0,4.894640629982833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.002927595114345,0.0,0.0,2.2079378405454984,0.0,0.0,5.979464768109142,0.0,0.0,0.0,0.0,0.0,0.0,control
4.335976829985933,0.0,3.6943283188484792,0.0,3.540775088143464,3.7337883891871977,0.0,3.589443161688704,0.0,3.8007964257070945,3.532270919235849,0.0,4.558573846371908,3.2902240535811593,1.0,0.0,0.0,2.0809030198721388,0.0,2.301854280413015,7.414309757399987,0.0,0.0,5.161189001078453,2.3128667325573335,0.0,3.0993223479217176,0.0,8.811925729142573,0.0,0.0,0.0,0.0,0.0,0.0,6.653907245925485,0.0,0.0,3.2331431311466865,0.0,3.237798321981219,0.0,0.0,control
0.0,0.0,0.0,2.9284917972427826,0.0,0.0,0.0,3.035178793984424,2.9714949758188576,2.3433553009894226,4.0510613840985705,3.8164990445634133,4.6458583733130965,3.402273088544601,2.9435911961202823,0.0,3.381966873232017,0.0,0.0,0.0,0.0,0.0,3.314523796194058,0.0,9.08633742085483,2.861139627576719,3.5910039230257533,6.0093191639012895,2.101124848357756,0.0,2.8246466794306846,3.168495604319526,2.2712635318779006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.441284442613207,5.1798866519478866,control
0.0,1.1954375872650247,0.0,2.022052069907411,2.3781927147258215,4.72381004292159,0.0,0.0,2.781912623951272,0.0,0.0,0.0,0.0,0.0,4.326300925902024,2.2814155300890073,0.0,0.0,0.0,0.0,3.8039880070035434,4.154918484914198,0.0,0.0,4.098672390538718,0.0,0.0,0.0,0.0,2.417040006838478,0.0,0.0,0.0,3.768506338308335,0.0,0.0,0.0,0.0,7.091661533777948,0.0,0.0,3.736533849350343,0.0,control
0.0,9.069852148465428,3.8083933716513423,0.0,0.0,0.0,7.221999800113261,7.733125192022729,3.883198593067003,0.0,0.0,0.0,0.0,0.0,3.533904604265342,0.0,0.0,4.088273842210662,0.0,0.0,0.0,0.0,2.854206062927378,2.5916502609493204,0.0,3.243747684566628,0.0,0.0,4.289813774499136,2.7098780445995274,0.0,5.663331371585789,0.0,0.0,6.100605690642861,2.6137079020040863,4.62275481624907,5.882963879753964,2.911755552016499,3.203367341532713,3.5995735252750714,0.0,0.0,control
4.000597434349925,2.8934464188970574,0.0,2.831143805073939,0.0,0.0,0.0,0.0,3.7983330673429068,0.0,2.6614482591608906,0.0,0.0,11.576810234678137,0.0,0.0,0.0,3.080493285218277,1.956351168617238,1.9561160757060594,5.0110108448560124,0.0,5.006578627882449,0.0,0.0,3.485632697886884,0.0,3.631098385564445,2.3883490219263943,0.0,0.0,0.0,0.0,0.0,0.0,6.678153147432145,0.0,0.0,1.7933034337367901,7.524774599184346,5.944845451823765,0.0,0.0,control
0.0,0.0,0.0,4.541052594354637,0.0,0.0,0.0,0.0,0.0,8.019751148583966,0.0,0.0,2.2662473656866355,4.141622337277802,0.0,4.075778925690276,3.073384604190437,0.0,3.58158282812939,0.0,0.0,7.325732712819102,3.0302316999542396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95419797112765,3.321535759648787,0.0,2.6539070016767137,4.937685831523404,0.0,0.0,3.6793786876057815,8.107135634277599,0.0,1.0,3.564819684575098,control
0.0,2.47613240548064,2.0890798162884803,3.615846898464895,0.0,0.0,0.0,3.123404509242742,0.0,3.5512340511688345,4.38283882524764,3.519563859932031,3.90659547134327,0.0,0.0,0.0,2.6985418563126045,0.0,0.0,0.0,0.0,0.0,0.0,2.635361690193534,3.195821544841312,0.0,0.0,0.0,0.0,7.206053664929135,0.0,0.0,3.701049636786761,0.0,0.0,4.576989857249246,0.0,4.457039310053779,3.7487677217759603,3.197570132618073,6.856329903694944,3.55516579923443,1.6498990487555147,control
2.882879119364497,5.226710432669714,3.645497843549675,0.0,0.0,0.0,0.0,0.0,4.113737825250603,0.0,0.0,0.0,0.0,5.010233615015406,11.715350531487854,0.0,4.059009391141324,0.0,1.6801043204696333,0.0,7.511317608830501,0.0,2.419191624360878,0.0,3.0437536162353793,4.474872917425284,0.0,0.0,3.4995148014211654,2.6443925041607472,0.0,0.0,0.0,3.8469527763116584,2.0000197881673483,0.0,0.0,0.0,0.0,0.0,5.414017041656011,3.7131106272012304,0.0,control
0.0,0.0,0.0,2.7579887532714062,1.9016985193487355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.328726322387823,0.0,0.0,8.57536100798163,3.565303905205072,0.0,9.2036947756745,0.0,2.521244356354182,1.0,0.0,5.943365313094759,3.7186942772205827,8.425325316561027,0.0,3.7206403588182773,0.0,1.2617290241892263,4.1493217492997285,0.0,0.0,3.6769654586419236,0.0,2.2896480781560147,0.0,3.6400531846460575,0.0,control
0.0,0.0,4.469468505725343,2.8742712568612263,0.0,1.0,2.356296138363699,3.371875311574856,0.0,0.0,0.0,1.5423020685326154,0.0,4.701788959189229,0.0,0.0,0.0,0.0,0.0,2.8436726259718643,1.9758562130048425,0.0,0.0,2.4630567886694754,0.0,0.0,4.323302558403937,4.3297648435927165,0.0,0.0,0.0,6.326224847408698,0.0,6.535782602215773,0.0,0.0,2.5043149277360706,1.5488276003607058,0.0,5.518527191672375,0.0,2.8880220957562583,0.0,control
0.0,0.0,0.0,4.539124510263727,2.9846499100400004,0.0,2.9631302912696995,0.0,1.7198824769924463,0.0,2.537058120944712,0.0,3.3029950715459444,7.657837218718241,0.0,6.465741459645201,0.0,0.0,2.037935922150453,0.0,0.0,0.0,0.0,2.7234928484530836,2.8855257211390732,0.0,0.0,2.387524809757191,5.698333187370341,2.850387866740596,0.0,0.0,3.355241058449388,0.0,3.2838895382435584,0.0,3.2040892750505137,4.410592327045578,0.0,3.8147538797381926,7.617598659001221,0.0,0.0,control
0.0,0.0,0.0,0.0,2.1528760956573767,0.0,9.08855983696057,0.0,1.0,4.724980852829923,4.097315680592891,0.0,4.819725007669412,0.0,2.830733355964178,0.0,0.0,0.0,5.051559263224628,3.005281776213476,4.298513815052082,3.694258096703397,0.0,5.557567425007731,0.0,3.9837241467715105,0.0,2.240807006126593,0.0,0.0,1.8676830150500778,2.302780184490325,0.0,0.0,5.083998444778152,0.0,0.0,0.0,0.0,0.0,2.389960481456513,0.0,4.836076881826995,control
0.0,0.0,0.0,1.639916829609252,3.574525269671275,0.0,2.869264739088555,0.0,0.0,0.0,0.0,7.0266699466993705,0.0,0.0,0.0,6.871989591471317,0.0,3.615405570321201,0.0,0.0,0.0,0.0,0.0,2.0989076036448946,1.9221819323511995,0.0,3.1287080074358524,0.0,4.504654204204236,0.0,0.0,3.4374127322903467,0.0,4.642825497166474,1.0598889488388028,0.0,2.74403638595029,0.0,0.0,2.593474474630911,0.0,2.4986217120415497,2.816533437017985,control
0.0,1.6932752774151292,1.6587702434803262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.671824240644042,0.0,0.0,0.0,3.882728541941599,0.0,2.674011122820588,1.9991944184851596,3.3908665249299714,0.0,0.0,0.0,2.2710501322920096,0.0,0.0,2.178013147382284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5703319976958605,1.0,0.0,3.398055291623083,0.0,1.3990496825485392,0.0,0.0,control
0.0,1.4238383003728612,0.0,3.044918344817715,0.0,0.0,0.0,0.0,8.457294971668787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2082438516213057,9.77355849134359,1.937739044518482,5.9571478600490435,0.0,0.0,0.0,2.695770574558556,2.6369827629875138,0.0,0.0,0.0,0.0,0.0,3.2403504164806827,3.9233756104956115,4.68313048744564,0.0,0.0,0.0,3.1533717671061203,3.729586569857043,0.0,0.0,1.4301140192091513,0.0,0.0,control
0.0,0.0,7.767729843616278,7.369601768006783,3.4455705126460834,5.46807617284259,3.734770343635423,0.0,3.4473133298623244,0.0,0.0,0.0,5.686392733831152,0.0,0.0,2.77525722090416,0.0,0.0,2.4757643983177675,2.946810710715983,7.718386619305075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512114511265475,8.45727314896008,0.0,0.0,0.0,5.533126216317499,0.0,0.0,2.578693801958711,0.0,0.0,0.0,control
0.0,0.0,6.150002576682488,0.0,0.0,0.0,0.0,0.0,0.0,2.7751759205966655,0.0,0.0,4.349890437298025,0.0,0.0,3.383313959272253,4.302687047753898,2.3574280616279766,10.830001531496471,0.0,2.918605613427166,2.7013128256156107,3.9282122787983402,0.0,0.0,0.0,1.7783642850068981,6.338829102984827,3.698507495421464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,control
0.0,0.0,0.0,0.0,0.0,2.7304824619895607,1.1749176198421158,0.0,0.0,2.8759847943604075,0.0,1.9775780653972912,0.0,3.952961498438798,0.0,3.9883931313032948,4.019514765204578,2.473216277237297,4.063406687891447,2.7416298101938716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7092121225858317,0.0,3.169481677117216,9.52969421802473,0.0,1.1587307220841687,0.0,3.0191841949847413,2.5463571161817633,0.0,0.0,0.0,0.0,4.877632724058336,3.8176937119184995,0.0,control
5.922150176464094,0.0,4.0963302435394615,1.5105362508434312,0.0,8.33724281427942,0.0,0.0,4.706154960972619,0.0,0.0,3.7930798123069844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.811440150600401,0.0,0.0,0.0,0.0,3.189597051157265,0.0,0.0,0.0,3.7607837569792544,5.315440348870444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.170193539346679,0.0,0.0,5.408476068203094,0.0,control
4.872055664901472,0.0,0.0,0.0,1.9227302151477783,0.0,0.0,3.382348862420759,3.22018007535581,2.7780528253636265,0.0,0.0,0.0,1.7530793829282432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.382261260378254,0.0,0.0,1.5089474271916279,0.0,0.0,0.0,0.0,0.0,0.0,3.8260512499222052,0.0,0.0,2.67158209877322,0.0,0.0,0.0,0.0,0.0,control
0.0,0.0,0.0,0.0,2.4853858894342657,0.0,4.072058550825293,0.0,1.8478899277575807,3.0188072076896,0.0,0.0,2.722205848617928,2.8656074833190996,0.0,0.0,0.0,0.0,0.0,0.0,2.830976744486567,1.0,3.6490750454760037,4.686394960908391,0.0,0.0,2.060484497196691,3.342911186476821,0.0,0.0,2.3636798866495763,2.8336385614922404,2.8908935903482367,0.0,0.0,0.0,0.0,3.4186345054840594,3.789871017223656,0.0,0.0,3.7361935476261596,0.0,control
0.0,3.8355496443645496,3.453463538600986,6.538388551173494,2.6812790508924684,0.0,1.0,0.0,0.0,3.711169100027826,0.0,2.1147509551616333,1.8459915658631556,0.0,0.0,0.0,0.0,8.178786576104384,0.0,0.0,3.4649705212642274,3.8093243315905396,3.151948138654664,0.0,0.0,5.210863265757885,3.7150381068892018,6.321829175286077,0.0,0.0,2.736422942663704,0.0,0.0,3.1310871629502506,0.0,0.0,2.5629997434493705,0.0,0.0,6.159105664234435,0.0,0.0,0.0,control
0.0,0.0,0.0,0.0,0.0,0.0,1.710280731818789,2.0466895295746568,0.0,2.982937736130749,0.0,0.0,6.562294977851753,0.0,3.4886664058562147,0.0,0.0,0.0,7.335523554377309,0.0,5.165730231599387,0.0,0.0,0.0,4.897107003817349,7.632269525580343,3.8269477544214614,1.8780622267672729,1.7929435738436452,4.058435692569134,0.0,0.0,0.0,9.11878190575682,5.456726093295848,0.0,0.0,0.0,0.0,0.0,0.0,1.5093770271252371,5.336077598654649,control
1.8509609492971602,0.0,2.3869601348104776,2.018117012197582,0.0,7.055124203838627,0.0,2.400680255523639,3.3379131337280734,3.285197700906528,0.0,0.0,2.4457613058880545,6.758184478689888,0.0,2.906231460873617,8.830561349419039,3.5915466095962256,3.6259175958386525,0.0,0.0,0.0,0.0,5.705649215391377,2.611618464931446,0.0,3.2698323558289806,2.638131646640818,0.0,0.0,0.0,3.150871267529113,2.2317823514548714,0.0,0.0,2.5736067875940187,5.506970871744562,0.0,1.0,0.0,5.557013108450868,0.0,5.7255544140827626,control
0.0,3.057088564455205,0.0,0.0,6.105740969661291,0.0,0.0,3.321056983712581,4.4783348786429436,4.71095522738795,0.0,0.0,0.0,3.018457954379551,0.0,0.0,0.0,0.0,0.0,1.8555603488866625,2.9859774550699445,3.892137957439795,1.333259020449143,5.564139817144374,0.0,0.0,2.3485366790141566,0.0,2.7226401394470696,3.363431971536514,0.0,2.3652471716734924,3.3921856293890738,0.0,3.3216010248069425,2.93799674845475,4.718377839835287,0.0,0.0,0.0,0.0,0.0,0.0,control
0.0,5.647663111898616,0.0,0.0,0.0,0.0,0.0,0.0,3.2859631039855923,0.0,0.0,0.0,6.104315430031318,0.0,0.0,0.0,0.0,5.329130391880582,0.0,0.0,3.1684117249365245,0.0,1.9401197241568364,0.0,0.0,3.0039725965598065,0.0,0.0,0.0,9.095496214840715,0.0,3.181994703425957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.462211183066847,control
0.0,0.0,0.0,2.5377888603920935,0.0,0.0,0.0,0.0,0.0,7.983554937937028,3.517544823327495,0.0,0.0,0.0,0.0,0.0,0.0,8.389881250946495,0.0,0.0,2.6642031548361613,0.0,0.0,0.0,2.177354604856726,0.0,0.0,3.162405794210816,7.163327900033737,0.0,0.0,0.0,0.0,2.603734260544851,3.293079485486474,6.966232684407274,2.967882180540265,5.032667622680448,0.0,0.0,3.6582253683540826,5.453053957740055,3.6906196916406744,control
8.795523278390748,0.0,0.0,2.9474588633926118,3.3445509170176937,0.0,3.2722021999054713,2.249801797500824,2.495151123267667,0.0,0.0,3.724475902253827,2.595020186673466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.256404345449704,0.0,0.0,3.3409463077557797,0.0,2.1601798661569847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.124905638524623,0.0,0.0,control
0.0,0.0,0.0,3.015630332690086,2.366767661680081,0.0,0.0,2.966580099517795,0.0,4.605967174757395,3.7900477571547446,2.0304621872518895,2.1245005319276826,2.38895263131531,2.6319120012601918,0.0,10.99363490114466,0.0,1.331135655601428,0.0,7.969757991850875,11.579801069302524,3.1192996126576644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4863912185158137,0.0,0.0,0.0,12.010961386308024,4.324110651222181,0.0,0.0,0.0,2.6935017294146406,0.0,0.0,control
0.0,4.060984038008405,1.3722438460091573,0.0,0.0,0.0,0.0,0.0,2.6716865902496365,0.0,0.0,1.825842699868082,0.0,0.0,6.259906932202865,3.2483887491611014,0.0,0.0,0.0,0.0,0.0,4.944246058933802,3.3448642231351133,3.9480316045647887,12.706534044857538,0.0,0.0,6.583201801311521,0.0,10.947852229179526,6.899450427619064,5.615500644905231,1.6011346944757665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.623287399749527,0.0,0.0,control
0.0,0.0,0.0,8.345097117305794,0.0,3.112714581654204,2.2049973745501448,0.0,0.0,2.923911648649183,2.0545843748898944,5.981520514185744,3.651421338551995,1.0,0.0,4.678160947373495,8.215705760951124,0.0,2.4005901900173914,0.0,0.0,0.0,3.500506148238826,0.0,3.1944158002963947,0.0,1.7097776885508427,2.1691551850979085,3.0626365455721527,3.015893030858071,0.0,2.156869930301462,5.370504320644403,0.0,0.0,0.0,0.0,0.0,3.131269065152708,0.0,2.153344023005399,0.0,0.0,control
9.836250551185843,6.423765483191005,4.146534076631708,0.0,0.0,0.0,0.0,0.0,3.339718447467325,0.0,0.0,4.905732811735698,4.077020320993876,0.0,0.0,0.0,0.0,0.0,2.8594441262590378,0.0,2.1710332129863046,2.2464978032191714,0.0,0.0,1.6912864607999538,0.0,0.0,0.0,6.667251269333952,1.6308880928017977,0.0,2.882834862423594,0.0,0.0,0.0,3.16860487820222,0.0,0.0,9.790411330766986,0.0,0.0,2.646821730709999,2.342790528698395,control
0.0,0.0,0.0,4.822241501974364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.852960408744414,4.616980974632504,3.029923571980021,2.588720202376404,0.0,0.0,0.0,1.9886884967613934,0.0,5.413805345155929,5.578509402643029,3.172248265507776,0.0,0.0,3.816753120734644,1.5336138376452737,3.5883918768046175,0.0,0.0,0.0,0.0,2.882913237742548,1.252446117656269,4.555412262069438,2.7548365001589334,9.618857471923372,3.2486213962549653,0.0,0.0,0.0,3.2167830319878092,control
3.4654631147974473,0.0,0.0,5.258193666537068,0.0,0.0,5.794516464861758,1.174305863327614,2.9367782540278062,0.0,0.0,0.0,0.0,0.0,0.0,4.098882347611425,0.0,0.0,0.0,2.9224260711725485,5.017964182387196,2.9800681584249253,0.0,5.26576740137582,3.5100450885874603,0.0,2.661737458856829,0.0,0.0,1.7267134465142606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.745152730805174,3.2434542228038743,9.475551050731568,0.0,0.0,control
0.0,3.4008557281006304,0.0,0.0,0.0,5.929403956198877,0.0,1.079572826076108,1.2848420693419518,0.0,0.0,0.0,0.0,0.0,3.669963024799137,0.0,0.0,0.0,0.0,5.720794943207857,2.323521264041834,0.0,0.0,1.805429415724052,0.0,0.0,3.0050935660887754,0.0,0.0,3.9737100293119196,6.107808704943073,0.0,3.2434680484276517,0.0,0.0,3.0791879207192228,0.0,1.9709006419413013,0.0,0.0,2.8435864229259793,6.464303516192043,0.0,control
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538986617892381,0.0,0.0,1.838159733257966,2.092124390407614,4.2741129017632815,0.0,0.0,0.0,0.0,0.0,2.7071100568802775,0.0,2.6921797400450744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2707689420886474,3.10974299309009,2.434771609796546,0.0,2.8459241483231663,6.952362089420433,0.0,0.0,0.0,0.0,3.064046881477644,3.629571088574502,0.0,control
0.0,2.608770828323837,0.0,0.0,4.350391505495425,4.607429421729463,0.0,0.0,0.0,3.5475901073773453,0.0,0.0,0.0,7.527599341718695,0.0,0.0,0.0,0.0,0.0,5.544003579812158,0.0,0.0,2.622200093545967,0.0,0.0,0.0,0.0,3.323953460806603,0.0,2.5820324125102334,3.0088802220935857,7.243963984756505,1.8786038626589059,2.1700221899661036,0.0,0.0,0.0,0.0,0.0,5.732579851384843,0.0,7.640979081217446,2.635022369376083,control
2.4507767451567526,7.999744235284328,3.320813458330643,3.796680127804082,0.0,0.0,6.818210305347298,0.0,2.6593023193682575,0.0,0.0,0.0,2.5669947423021084,2.9604766950907075,3.501837171639029,2.308266890479191,0.0,9.328896640024311,0.0,0.0,0.0,0.0,0.0,4.409639614925226,4.169541719361655,3.8994008109252007,0.0,0.0,2.4648287661790156,0.0,5.2519842081473485,2.763791254903758,0.0,0.0,2.316856206242972,4.248176114069859,4.662567133118932,0.0,0.0,1.0,0.0,0.0,3.3928953420611823,control
0.0,0.0,3.2586138966119456,0.0,3.650904002112716,9.394849927205039,0.0,0.0,0.0,2.219573784901822,4.167013570377317,0.0,0.0,1.9598383192537148,0.0,3.1306517319848863,0.0,0.0,0.0,0.0,4.640358102214629,3.9121356460170036,0.0,0.0,3.68347132548788,4.104045115214933,0.0,1.435527163482914,5.818878995735606,0.0,1.9209237999026174,0.0,0.0,0.0,5.175641302156082,0.0,0.0,0.0,2.5642503162136867,0.0,0.0,4.107559907294166,4.577602589340356,control
5.624595268370683,0.0,0.0,0.0,0.0,0.0,2.3230051485877237,0.0,7.634494484929487,0.0,4.230524088371548,0.0,2.047090385644009,0.0,0.0,2.026267283627605,0.0,3.173020381181141,0.0,0.0,0.0,2.0118331624528136,0.0,3.4529656115935197,0.0,1.0,0.0,3.2193977993762233,7.969458161373896,0.0,0.0,0.0,0.0,4.764175593984618,4.655158515152798,0.0,3.7388257418023776,0.0,2.445431202273356,0.0,0.0,1.7287796966900482,0.0,control
0.0,4.590942496359535,2.1566105921521066,0.0,2.9824198055183793,0.0,2.99735644796901,1.8724280122108994,2.9489585753212784,0.0,1.7352658398684293,0.0,2.9660025259221885,6.2802725937350345,4.8606130529559985,4.279795010013047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0854299702128376,0.0,2.297312620229085,2.911977816708781,0.0,2.8734010674717516,0.0,0.0,3.7302955790073202,0.0,0.0,0.0,4.198449593585094,3.806139642913661,2.7599272392614,0.0,3.773055925833527,0.0,0.0,3.1512272400198698,control
